ID	Name	ISO639P3code	Classification
nubi1253	Nubi	kcn	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/egyp1251/egyp1254/suda1235/east2897
suda1237	South Sudanese Creole Arabic	pga	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/egyp1251/egyp1254/suda1235/east2897
suda1236	Sudanese Arabic	apd	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/egyp1251/egyp1254/suda1235/east2897
alge1239	Algerian Arabic	arq	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/nort3191
alge1240	Algerian Saharan Arabic	aao	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/nort3191
hass1238	Hassaniyya	mey	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/nort3191
liby1240	Libyan Arabic	ayl	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/nort3191
jude1265	Judeo-Moroccan Arabic	aju	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/nort3191
jude1264	Judeo-Tripolitanian Arabic	yud	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/nort3191
anda1287	Andalusian Arabic	xaa	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/nort3191/moro1295
moro1292	Moroccan Arabic	ary	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/nort3191/moro1295
tuni1259	Tunisian Arabic	aeb	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/nort3191/malt1259
malt1254	Maltese	mlt	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/nort3191/malt1259
cypr1248	Cypriot Arabic	acy	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/leva1239
nort3139	Levantine Arabic	apc	afro1255/semi1276/west2786/cent2236/arab1394/arab1395/leva1239
tigr1271	Tigrinya	tir	afro1255/semi1276/west2786/ethi1244
geez1241	Geez	gez	afro1255/semi1276/west2786/ethi1244
zayy1238	Zay	zwa	afro1255/semi1276/west2786/ethi1244/sout3078/hara1270
hara1271	Harari	har	afro1255/semi1276/west2786/ethi1244/sout3078/hara1270
wola1253	Wolane	wle	afro1255/semi1276/west2786/ethi1244/sout3078/hara1270/silt1239
silt1240	Silt'e	stv	afro1255/semi1276/west2786/ethi1244/sout3078/hara1270/silt1239
kist1241	Kistane	gru	afro1255/semi1276/west2786/ethi1244/sout3078/oute1258/ngro1237
gafa1240	Gafat	gft	afro1255/semi1276/west2786/ethi1244/sout3078/oute1258/ngro1237
seba1251	Sebat Bet Gurage	sgw	afro1255/semi1276/west2786/ethi1244/sout3078/oute1258/ttgr1237
mesq1240	Mesqan	mvz	afro1255/semi1276/west2786/ethi1244/sout3078/oute1258/ttgr1237
mesm1243	Mesmes	mys	afro1255/semi1276/west2786/ethi1244/sout3078/oute1258/ttgr1237/inor1239
inor1238	Inoric	ior	afro1255/semi1276/west2786/ethi1244/sout3078/oute1258/ttgr1237/inor1239
amha1245	Amharic	amh	afro1255/semi1276/west2786/ethi1244/sout3078/amha1244
argo1244	Argobba	agj	afro1255/semi1276/west2786/ethi1244/sout3078/amha1244
daha1247	Dahalik	dlk	afro1255/semi1276/west2786/ethi1244/tigr1277
tigr1270	Tigre	tig	afro1255/semi1276/west2786/ethi1244/tigr1277
copt1239	Coptic	cop	afro1255/egyp1245
egyp1246	Egyptian (Ancient)	egy	afro1255/egyp1245
beja1238	Beja	bej	afro1255/cush1243
daha1245	Dahalo	dal	afro1255/cush1243/east2699
boon1242	Boon	bnl	afro1255/cush1243/east2699/unun9873
yaak1241	Yaaku	muu	afro1255/cush1243/east2699/lowl1267/sout3055/tran1283
gaww1239	Ale-Gawwada	gwd	afro1255/cush1243/east2699/lowl1267/sout3055/tran1283/dull1239
tsam1247	Tsamai	tsb	afro1255/cush1243/east2699/lowl1267/sout3055/tran1283/dull1239
kons1243	Konso	kxc	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/nucl1701/kons1242
dira1242	Dirasha	gdl	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/nucl1701/kons1242/gido1236
buss1239	Bussa	dox	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/nucl1701/kons1242/gido1236
west2721	West Central Oromo	gaz	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/nucl1701/nucl1736
orma1241	Orma	orc	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/nucl1701/nucl1736/cent2302/cent2303
bora1271	Borana-Arsi-Guji Oromo	gax	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/nucl1701/nucl1736/cent2302/cent2303
east2652	Eastern Oromo	hae	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/nucl1701/nucl1736/cent2302/sout3218
waat1238	Waata	ssn	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/nucl1701/nucl1736/cent2302/sout3218
rend1243	Rendille	rel	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653
maay1238	Maay	ymm	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653
soma1255	Somali	som	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653
giri1245	Girirra	gii	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653
bais1246	Baiso	bsw	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653/bais1247
jiid1238	Jiiddu	jii	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653/bais1247
awee1242	Aweer	bob	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653/karr1237
garr1259	Garre	gex	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653/karr1237
daba1260	Dabarre	dbr	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653/daba1261
tunn1238	Tunni	tqq	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653/daba1261
daas1238	Daasanach	dsh	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/west2723
elmo1238	El Molo	elo	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/west2723
arbo1245	Arbore	arv	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/west2723
saho1246	Saho	ssy	afro1255/cush1243/east2699/lowl1267/saho1245
afar1241	Afar	aar	afro1255/cush1243/east2699/lowl1267/saho1245
burj1242	Burji	bji	afro1255/cush1243/east2699/high1285
sida1246	Sidamo	sid	afro1255/cush1243/east2699/high1285/sida1247/sida1248
gede1246	Gedeo	drs	afro1255/cush1243/east2699/high1285/sida1247/sida1248
hadi1240	Hadiyya	hdy	afro1255/cush1243/east2699/high1285/sida1247/hadi1241/hadi1242
libi1250	Libido	liq	afro1255/cush1243/east2699/high1285/sida1247/hadi1241/hadi1242
alab1254	Alaba-K'abeena	alw	afro1255/cush1243/east2699/high1285/sida1247/hadi1241/kamb1318
kamb1316	Kambaata	ktb	afro1255/cush1243/east2699/high1285/sida1247/hadi1241/kamb1318
kwad1248	Kw'adza	wka	afro1255/cush1243/sout3054
aasa1238	Aasax	aas	afro1255/cush1243/sout3054
buru1320	Burunge	bds	afro1255/cush1243/sout3054/west2720
alag1248	Alagwa	wbj	afro1255/cush1243/sout3054/west2720/nort3164
goro1270	Gorowa	gow	afro1255/cush1243/sout3054/west2720/nort3164/iraq1240
iraq1241	Iraqw	irk	afro1255/cush1243/sout3054/west2720/nort3164/iraq1240
awng1244	Awngi	awn	afro1255/cush1243/cent2193
qima1242	Qimant	ahg	afro1255/cush1243/cent2193/nort3158
bili1260	Bilin	byn	afro1255/cush1243/cent2193/nort3158/nort3163
xamt1239	Xamtanga	xan	afro1255/cush1243/cent2193/nort3158/nort3163
nafu1238	Nafusi	jbn	afro1255/berb1260
awji1241	Awjilah	auj	afro1255/berb1260
ghad1239	Ghadames	gha	afro1255/berb1260
tets1235	Tetserret	tez	afro1255/berb1260/west2724
zena1248	Zenaga	zen	afro1255/berb1260/west2724
taha1241	Tahaggart Tamahaq	thv	afro1255/berb1260/tuar1240
tama1365	Tamasheq	taq	afro1255/berb1260/tuar1240/sout3263
tawa1286	Tawallammat Tamajaq	ttq	afro1255/berb1260/tuar1240/sout3263
taya1257	Tayart Tamajeq	thz	afro1255/berb1260/tuar1240/sout3263
sawk1238	Sawknah-Fogaha	swn	afro1255/berb1260/grea1296/siwi1238
siwi1239	Siwi	siz	afro1255/berb1260/grea1296/siwi1238
tari1263	Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber	rif	afro1255/berb1260/grea1296/zena1250
chen1266	Western Algerian Berber	cnu	afro1255/berb1260/grea1296/zena1250
tach1249	Chaouia of the Aures	shy	afro1255/berb1260/grea1296/zena1250
tidi1241	Tidikelt-Tuat Tamazight	tia	afro1255/berb1260/grea1296/zena1250/moza1250
tazn1238	Sud Oranais-Gourara	grr	afro1255/berb1260/grea1296/zena1250/moza1250
tumz1238	Tumzabt	mzb	afro1255/berb1260/grea1296/zena1250/moza1250
taga1278	Ouargli	oua	afro1255/berb1260/grea1296/zena1250/moza1250/ouar1239
tema1243	Oued Righ	tjo	afro1255/berb1260/grea1296/zena1250/moza1250/ouar1239
sene1271	Sened	sds	afro1255/berb1260/grea1296/zena1250/zuar1239
guan1277	Guanche	gnc	afro1255/berb1260/unun9880
kaby1243	Kabyle	kab	afro1255/berb1260/kaby1244
cent2194	Central Moroccan Berber	tzm	afro1255/berb1260/kaby1244/atla1275
tach1250	Tachelhit	shi	afro1255/berb1260/kaby1244/atla1275
senh1238	Senhaja De Srair	sjs	afro1255/berb1260/kaby1244/atla1275/nort3248
ghom1257	Ghomara	gho	afro1255/berb1260/kaby1244/atla1275/nort3248
yaqa1246	Yaqay	jaq	anim1240/mari1437/yaqa1245
wark1247	Warkay-Bipim	bgv	anim1240/mari1437/yaqa1245
kuni1265	Kuni-Boazi	kvg	anim1240/mari1437/boaz1244
zima1244	Zimakani	zik	anim1240/mari1437/boaz1244
bian1251	Bian Marind	bpv	anim1240/mari1437/nucl1621
nucl1622	Marind	mrz	anim1240/mari1437/nucl1621
abom1238	Abom	aob	anim1240/tiri1259
bara1378	Baramu	bmz	anim1240/tiri1259/nucl1713
were1244	Were	wei	anim1240/tiri1259/nucl1713
bitu1242	Bitur	mcc	anim1240/tiri1259/nucl1713
maka1315	Makayam	aup	anim1240/tiri1259/nucl1713
ipik1244	Ipiko	ipo	anim1240/inla1262
muba1238	Mubami	tsx	anim1240/inla1262/west2867
mina1274	Minanibai-Foia Foia	mcv	anim1240/inla1262/west2867
hoya1235	Hoyahoya-Matakaia	hhy	anim1240/inla1262/west2867/hoya1236
hoia1235	Hoia Hoia-Ukusi-Koperami	hhi	anim1240/inla1262/west2867/hoya1236
ngum1253	Ngumbarl	xnm	nyul1248/east2381/unun9988
dyug1238	Dyugun	dyd	nyul1248/east2381/yawu1243
yawu1244	Yawuru	ywr	nyul1248/east2381/yawu1243
nyig1240	Nyigina	nyh	nyul1248/east2381/nyik1244
warr1258	Warrwa	wwr	nyul1248/east2381/nyik1244
nima1245	Nimanbur	nmp	nyul1248/west2872
bard1255	Bardi	bcj	nyul1248/west2872/bard1254
djaw1238	Djawi	djw	nyul1248/west2872/bard1254
nyul1247	Nyulnyul	nyv	nyul1248/west2872/nyul1250
dyab1238	Dyaberdyaber	dyb	nyul1248/west2872/nyul1250
kark1259	Karkin	krb	miwo1274/cost1250
nort2969	San Francisco Bay Ohlone	cst	miwo1274/cost1250
muts1243	Mutsun	css	miwo1274/cost1250/sout2986
baym1241	Bay Miwok	mkq	miwo1274/miwo1275/east2546
plai1259	Plains Miwok	pmw	miwo1274/miwo1275/east2546
sout2985	Southern Sierra Miwok	skd	miwo1274/miwo1275/east2546/sier1249
nort2968	Northern Sierra Miwok	nsq	miwo1274/miwo1275/east2546/sier1249
cent2140	Central Sierra Miwok	csm	miwo1274/miwo1275/east2546/sier1249
lake1258	Lake Miwok	lmw	miwo1274/miwo1275/west2633
coas1301	Coast Miwok	csi	miwo1274/miwo1275/west2633
kris1246	I'saka	ksi	skoo1245
nucl1634	Skou	skv	skoo1245/skou1238/skou1239
vani1248	Vanimo	vam	skoo1245/skou1238/skou1239/east2892/west2992
wutu1244	Wutung	wut	skoo1245/skou1238/skou1239/east2892/west2992
puar1240	Puare	pux	skoo1245/skou1238/serr1253
womo1238	Womo-Sumararu	wmx	skoo1245/skou1238/serr1253/rawo1243
rawo1244	Rawo	rwa	skoo1245/skou1238/serr1253/rawo1243
boun1246	Bouni-Bobe	suo	skoo1245/skou1238/lago1243
unii1234	Uni	uni	skoo1245/skou1238/lago1243
wara1302	Bauni	bpe	skoo1245/skou1238/lago1243
kone1241	Koneraw	kdw	momb1255
nucl1452	Mombum	mso	momb1255
zapa1253	Záparo	zro	zapa1251/zapa1252
aush1242	Aushiri	avs	zapa1251/zapa1252
arab1268	Arabela	arl	zapa1251/iqui1244/arab1396
ando1255	Andoa	anb	zapa1251/iqui1244/arab1396
iqui1243	Iquito	iqu	zapa1251/iqui1244/cahu1267
cahu1268	Cahuarano	cah	zapa1251/iqui1244/cahu1267
gumu1244	Northern Gumuz	guk	gumu1250
daat1234	Daats'iin	dtn	gumu1250/daat1235
wocc1242	Woccon	xwc	siou1252/cata1285
cata1286	Catawba	chc	siou1252/cata1285
mand1446	Mandan	mhq	siou1252/core1249
tute1247	Tutelo	tta	siou1252/core1249/ohio1234
bilo1248	Biloxi	bll	siou1252/core1249/ohio1234/sout2988
ofoo1242	Ofo	ofo	siou1252/core1249/ohio1234/sout2988
assi1247	Assiniboine	asb	siou1252/core1249/miss1254/dako1257
ston1242	Stoney	sto	siou1252/core1249/miss1254/dako1257
lako1247	Lakota	lkt	siou1252/core1249/miss1254/dako1257/siou1253
dako1258	Dakota	dak	siou1252/core1249/miss1254/dako1257/siou1253
omah1247	Omaha-Ponca	oma	siou1252/core1249/miss1254/dheg1241
quap1242	Quapaw	qua	siou1252/core1249/miss1254/dheg1241
osag1243	Osage	osa	siou1252/core1249/miss1254/dheg1241/osag1244
kans1243	Kansa	ksk	siou1252/core1249/miss1254/dheg1241/osag1244
iowa1245	Iowa-Oto	iow	siou1252/core1249/miss1254/winn1245
hoch1243	Ho-Chunk	win	siou1252/core1249/miss1254/winn1245
hida1246	Hidatsa	hid	siou1252/core1249/miss1252
crow1244	Crow	cro	siou1252/core1249/miss1252
yagu1244	Yagua	yad	peba1241
yame1242	Yameo	yme	peba1241/peba1242
uman1240	Umanakaina	gdn	daga1274
onjo1240	Onjob	onj	daga1274
tura1265	Turaka	trh	daga1274
kana1288	Kanasi	soq	daga1274/sout3380
ginu1240	Ginuman	gnm	daga1274/sout3380
dima1252	Dima	jma	daga1274/cent2401
maiw1251	Maiwa (Papua New Guinea)	mti	daga1274/cent2401
mape1250	Mapena	mnm	daga1274/cent2401/sout3381
daga1275	Daga	dgz	daga1274/cent2401/sout3381
rumu1243	Rumu	klq	tura1263
ikob1240	Ikobi	meb	tura1263/tura1264
bari1298	Barikewa	jbk	tura1263/tura1264
mouw1234	Mouwase	jmw	tura1263/tura1264
rikb1245	Rikbaktsa	rkb	nucl1710
ofay1240	Ofayé	opy	nucl1710
kara1500	Karajá	kpj	nucl1710
djeo1235	Djeoromitxí	jbt	nucl1710/jabu1249
arik1265	Arikapú	ark	nucl1710/jabu1249
acro1239	Acroá	acs	nucl1710/jeee1236/jece1235
xakr1238	Xakriabá	xkr	nucl1710/jeee1236/jece1235
xere1240	Xerénte	xer	nucl1710/jeee1236/jece1235
xava1240	Xavánte	xav	nucl1710/jeee1236/jece1235
xokl1240	Xokleng	xok	nucl1710/jeee1236/jeme1246/kain1270
saop1235	São Paulo Kaingáng	zkp	nucl1710/jeee1236/jeme1246/kain1270/kain1271
kain1272	Kaingang	kgp	nucl1710/jeee1236/jeme1246/kain1270/kain1271
pana1307	Panará	kre	nucl1710/jeee1236/jese1235
apin1244	Apinayé	apn	nucl1710/jeee1236/jese1235/core1264
kaya1330	Kayapó	txu	nucl1710/jeee1236/jese1235/core1264
suya1243	Suyá	suy	nucl1710/jeee1236/jese1235/core1264
krey1238	Northeastern Timbira	xre	nucl1710/jeee1236/jese1235/core1264/timb1253
cane1242	Canela-Krahô	ram	nucl1710/jeee1236/jese1235/core1264/timb1253/sout3244
para1315	Pará-Maranhão Gavião	gvp	nucl1710/jeee1236/jese1235/core1264/timb1253/sout3244
kren1239	Borum	kqq	nucl1710/maxa1249
pata1261	Pataxó Hã-Ha-Hãe	pth	nucl1710/maxa1249/maxa1246
maxa1247	Maxakalí	mbl	nucl1710/maxa1249/maxa1246/west2636
coro1248	Koropó	xxr	nucl1710/maxa1249/maxa1246/unun9898
misk1235	Mískito	miq	misu1242
maya1285	Mayangna	yan	misu1242/suma1272/sumu1234
ulwa1239	Ulwa	ulw	misu1242/suma1272/sumu1234
caca1247	Cacaopera	ccr	misu1242/suma1272/mata1287
mata1288	Matagalpa	mtn	misu1242/suma1272/mata1287
boik1241	Boikin	bzf	nduu1242
ngal1300	Ngala	nud	nduu1242
mana1298	Manambu	mle	nduu1242/nucl1642/mana1303
yelo1243	Yalaku	ylg	nduu1242/nucl1642/mana1303
seng1284	Sengo	spk	nduu1242/nucl1642/sawo1235
koiw1243	Koiwat	kxt	nduu1242/nucl1642/sawo1235
sosk1235	Sos Kundi	sdk	nduu1242/nucl1642/sawo1235/sawo1234
keak1239	Keak	keh	nduu1242/nucl1642/sawo1235/sawo1234
iatm1242	Iatmul	ian	nduu1242/nucl1642/sawo1235/sawo1234
buru1309	Burui	bry	nduu1242/nucl1642/sawo1235/bund1258
gaik1242	Gaikundi	gbf	nduu1242/nucl1642/sawo1235/bund1258
ambu1247	Ambulas	abt	nduu1242/nucl1642/ambu1246
hang1263	Hanga Hundi	wos	nduu1242/nucl1642/ambu1246
sali1298	Sáliba	slc	sali1297
maco1239	Maco	wpc	sali1297/maco1238
piar1243	Piaroa	pid	sali1297/maco1238
biss1248	Bissa	bib	mand1469/east2697/bisa1265
kyen1242	Kyenga	tye	mand1469/east2697/bisa1265/samo1302/busa1252/kyen1241
shan1282	Shanga	sho	mand1469/east2697/bisa1265/samo1302/busa1252/kyen1241
boko1267	Bokobaru	bus	mand1469/east2697/bisa1265/samo1302/busa1252/boko1265
busa1253	Busa	bqp	mand1469/east2697/bisa1265/samo1302/busa1252/boko1265
boko1266	Boko (Benin)	bqc	mand1469/east2697/bisa1265/samo1302/busa1252/boko1265
sout2844	Southern Samo	sbd	mand1469/east2697/bisa1265/samo1302/mand1437
maty1235	Matya Samo	stj	mand1469/east2697/bisa1265/samo1302/mand1437
maya1281	Maya Samo	sym	mand1469/east2697/bisa1265/samo1302/mand1437
mann1248	Mann	mev	mand1469/east2697/sout3140/guro1245
guro1248	Guro	goa	mand1469/east2697/sout3140/guro1245/guro1246/guro1247
yaou1238	Yaouré	yre	mand1469/east2697/sout3140/guro1245/guro1246/guro1247
dann1241	Dan	daf	mand1469/east2697/sout3140/guro1245/guro1246/dant1235
tour1242	Toura (Côte d'Ivoire)	neb	mand1469/east2697/sout3140/guro1245/guro1246/dant1235/tour1245
gooa1234	Goo	gov	mand1469/east2697/sout3140/guro1245/guro1246/dant1235/tour1245
gagu1242	Gban	ggu	mand1469/east2697/sout3140/nwab1239/beng1285
ngen1256	Ngen of Djonkro	gnj	mand1469/east2697/sout3140/nwab1239/beng1285/beng1291
beng1286	Beng	nhb	mand1469/east2697/sout3140/nwab1239/beng1285/beng1291
mwan1250	Mwan	moa	mand1469/east2697/sout3140/nwab1239/wanm1243
wann1242	Wan	wan	mand1469/east2697/sout3140/nwab1239/wanm1243
gbin1239	Gbin	xgb	mand1469/east2697/sout3140/nwab1239/unun9970
nort2819	Northern Bobo Madaré	bbo	mand1469/west2780/samo1308/duun1243/bobo1253
sout2840	Southern Bobo Madaré	bwq	mand1469/west2780/samo1308/duun1243/bobo1253
jowu1238	Jowulu	jow	mand1469/west2780/samo1308/duun1243/duun1244
seek1238	Seeku	sos	mand1469/west2780/samo1308/duun1243/duun1244/samo1309
bank1258	Bankagooma	bxw	mand1469/west2780/samo1308/duun1243/duun1244/samo1309/duun1245
kpee1234	Kpeego	cpo	mand1469/west2780/samo1308/duun1243/duun1244/samo1309/duun1245
dzuu1241	Dzùùngoo	dnn	mand1469/west2780/samo1308/duun1243/duun1244/samo1309/duun1245
duun1242	Duungooma	dux	mand1469/west2780/samo1308/duun1243/duun1244/samo1309/duun1245
sini1242	Sininkere	skq	mand1469/west2780/samo1308/soni1257/soni1258
soni1259	Soninke	snk	mand1469/west2780/samo1308/soni1257/soni1258
hain1253	Hainyaxo Bozo	bzx	mand1469/west2780/samo1308/soni1257/bozo1252
jena1242	Jenaama Bozo	bze	mand1469/west2780/samo1308/soni1257/bozo1252/nucl1444
tiey1235	Tiéyaxo Bozo	boz	mand1469/west2780/samo1308/soni1257/bozo1252/nucl1444/tibo1240
tiem1235	Tiemacèwè Bozo	boo	mand1469/west2780/samo1308/soni1257/bozo1252/nucl1444/tibo1240
libe1247	Liberia Kpelle	xpe	mand1469/west2780/mand1431/sout2842/kpel1252
kono1267	Kono (Guinea)	knu	mand1469/west2780/mand1431/sout2842/kpel1252
guin1254	Guinea Kpelle	gkp	mand1469/west2780/mand1431/sout2842/kpel1252
loko1255	Loko	lok	mand1469/west2780/mand1431/sout2842/mend1263/mend1264/mend1265
mend1266	Mende (Sierra Leone)	men	mand1469/west2780/mand1431/sout2842/mend1263/mend1264/mend1265
band1352	Bandi	bza	mand1469/west2780/mand1431/sout2842/mend1263/mend1264/band1351
zial1235	Zialo	zil	mand1469/west2780/mand1431/sout2842/mend1263/mend1264/band1351
toma1245	Toma	tod	mand1469/west2780/mand1431/sout2842/mend1263/loma1259
loma1260	Loma (Liberia)	lom	mand1469/west2780/mand1431/sout2842/mend1263/loma1259
susu1250	Susu	sus	mand1469/west2780/mand1431/cent2047/susu1249
yalu1240	Yalunka	yal	mand1469/west2780/mand1431/cent2047/susu1249
ligb1244	Ligbi	lig	mand1469/west2780/mand1431/cent2047/mand1432/jogo1241/jogo1242
tonj1246	Tonjon	tjn	mand1469/west2780/mand1431/cent2047/mand1432/jogo1241/jogo1242
jeri1242	Jeli	jek	mand1469/west2780/mand1431/cent2047/mand1432/jogo1241/jeri1241
jalk1242	Jalkunan	bxl	mand1469/west2780/mand1431/cent2047/mand1432/jogo1241/jeri1241
lele1266	Lele (Guinea)	llc	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/nucl1445
kura1250	Kuranko	knk	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/nucl1445
kaka1265	Kakabe	kke	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/nucl1445/mixi1243
mixi1241	Mixifore	mfg	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/nucl1445/mixi1243
mand1436	Mandinka	mnk	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/west2499
jaha1245	Jahanka	jad	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/west2499/xaso1239
west2500	Western Maninkakan	mlq	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/west2499/xaso1239
xaas1235	Xaasongaxango	kao	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/west2499/xaso1239
kita1249	Kita Maninkakan	mwk	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/west2499/kita1248
kago1248	Kagoro	xkg	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/west2499/kita1248
mark1256	Marka	rkm	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425
dyul1238	Dyula	dyu	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425
bolo1266	Bolon	bof	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425
bamb1269	Bambara	bam	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425
maho1249	Mahou	mxx	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425/mani1303
woje1238	Wojenaka	jod	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425/mani1303
woro1256	Worodougou	jud	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425/mani1303
koya1253	Koyaga	kga	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425/mani1303/koro1315
koro1306	Koro (Côte d'Ivoire)	kfo	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425/mani1303/koro1315
east2426	Eastern Maninkakan	emk	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425/mane1267
sank1253	Sankaran Maninka	msc	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425/mane1267
kony1250	Konyanka Maninka	mku	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425/mane1267
many1261	Manya	mzj	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425/mane1267
kono1268	Kono (Sierra Leone)	kno	mand1469/west2780/mand1431/cent2047/mand1432/mand1433/vaik1238
